lane_id,lane_name,node_id,count_id,lat,lon,local_x,local_y,point_index,north_west_south_east,in_ring_out,projected_x,projected_y
3606,NorthEntry,4587,43,43.47750807027,-80.54832321036,36529.0792,13942.5484,43,0,0,536529.0792000883,4813942.548358253
3606,NorthEntry,4588,44,43.47750021076,-80.54832056595,36529.2978,13941.6767,44,0,0,536529.297800058,4813941.676658492
3606,NorthEntry,4589,45,43.47749230317,-80.5483182879,36529.4868,13940.7995,45,0,0,536529.4867998685,4813940.799458358
3606,NorthEntry,4590,46,43.47748434497,-80.5483164195,36529.6427,13939.9165,46,0,0,536529.6426999758,4813939.916457884
3606,NorthEntry,4591,47,43.47747638627,-80.54831465126,36529.7905,13939.0334,47,0,0,536529.7905000317,4813939.033357945
3606,NorthEntry,4592,48,43.47746842422,-80.54831294734,36529.9331,13938.1499,48,0,0,536529.9331002932,4813938.14985775
3606,NorthEntry,4576,49,43.47746049723,-80.54831122709,36530.077,13937.2703,49,0,0,536530.0770001498,4813937.270258408
3606,NorthEntry,4577,50,43.47745408981,-80.5483101014,36530.1719,13936.5592,50,0,0,536530.171899837,4813936.559158327
3606,NorthEntry,4578,51,43.47744768239,-80.5483089757,36530.2668,13935.8481,51,0,0,536530.2668003516,4813935.848058253
3606,NorthEntry,4579,52,43.47744127497,-80.54830784877,36530.3618,13935.137,52,0,0,536530.3618003605,4813935.136958718
3606,NorthEntry,4580,53,43.47743486755,-80.54830672308,36530.4567,13934.4259,53,0,0,536530.4567001029,4813934.425858643
3606,NorthEntry,4581,54,43.47742846013,-80.54830559739,36530.5516,13933.7148,54,0,0,536530.5515998652,4813933.714758568
3606,NorthEntry,4582,55,43.4774219624,-80.54830554564,36530.5597,13932.9932,55,0,0,536530.5596996002,4813932.993157722
3606,NorthEntry,4583,56,43.47741545271,-80.54830565471,36530.5548,13932.2702,56,0,0,536530.5548002897,4813932.270158071
3606,NorthEntry,4584,57,43.47740896573,-80.54830558681,36530.5642,13931.5498,57,0,0,536530.5641996742,4813931.549758183
3606,NorthEntry,4585,58,43.47740247875,-80.5483055189,36530.5736,13930.8294,58,0,0,536530.573599868,4813930.829358299
4800,NorthRing,4822,0,43.47746052477,-80.54802310281,36553.3789,13937.3998,0,0,1,536553.3789001845,4813937.39975795
4800,NorthRing,4933,1,43.47746353445,-80.54803277935,36552.5945,13937.7298,1,0,1,536552.594500289,4813937.729758589
4800,NorthRing,4934,2,43.47746654412,-80.5480424559,36551.8101,13938.0598,2,0,1,536551.8100996674,4813938.059758206
4800,NorthRing,4935,3,43.47746955379,-80.54805213244,36551.0257,13938.3898,3,0,1,536551.0256999321,4813938.389757917
4800,NorthRing,4936,4,43.47747226983,-80.54806201396,36550.2249,13938.6871,4,0,1,536550.2248996058,4813938.687057844
4800,NorthRing,4937,5,43.47747523835,-80.54807175881,36549.435,13939.0125,5,0,1,536549.4350002896,4813939.012457729
4800,NorthRing,4938,6,43.47747809454,-80.54808155892,36548.6407,13939.3254,6,0,1,536548.6406996293,4813939.3253583275
4800,NorthRing,4604,7,43.47748083661,-80.54809141922,36547.8416,13939.6256,7,0,1,536547.8415999901,4813939.6255586855
